participant_id,session_id,group,timepoint,practice_layer,practice_protocol_version,telemetry_enabled,telemetry_version,task_name,task_order_index,block_name,block_type,block_index,trial_index_within_block,trial_index_global,practice_or_formal,condition_label,random_seed,screen_refresh_hz,timestamp_iso,omission,aborted,pause_count_during_trial,repeated_practice_round,prompt_level,support_type,support_trigger_reason,support_trigger_trial_index,rule_block_error_count,support_level,support_phase,support_duration_ms,post_support_success_streak,support_faded_after_trial,manual_intervention_flag,dccs_support_rule,dccs_error_type,dccs_dimension_highlight_used,dccs_demo_type,dccs_label_mode,dccs_post_support_rule_confusion,intended_trial_start_ms,actual_trial_start_ms,rule,cue_audio_file,cue_label,cue_audio_start_global_ms,cue_audio_expected_duration_ms,cue_audio_stop_global_ms,stimulus_color,stimulus_shape,stimulus_identity,correct_response_key,participant_response_key,response_correct,rt_ms,response_time_global_ms,trial_transition,previous_rule,current_rule,practice_pass_flag,cue_to_first_response_ms,feedback_type,feedback_audio_file,feedback_audio_start_global_ms,feedback_audio_expected_duration_ms,feedback_audio_stop_global_ms,intended_onset_ms,actual_onset_global_ms,actual_offset_global_ms,stage_duration_planned_ms,stage_duration_actual_ms,actual_trial_end_ms,stage_records_json
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,1,1,practice,color,1779090311,95.764,2026-05-18T15:48:47.420,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,210770.061,210911.324,color,cue_color.wav,颜色,210949.125,500,211645.688,red,rabbit,red_rabbit,j,j,1,10377.774,222559.171,practice,,color,0.0,11615.405,correct,correct.wav,222590.418,150.0,223090.418,211370.061,212181.397,222559.171,3000,10377.774,222709.171,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 210770.061, ""actual_onset_global_ms"": 210911.324, ""actual_offset_global_ms"": 210921.766, ""actual_duration_ms"": 10.442}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 210870.061, ""actual_onset_global_ms"": 210943.766, ""actual_offset_global_ms"": 212169.673, ""actual_duration_ms"": 1225.907}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 211370.061, ""actual_onset_global_ms"": 212181.397, ""actual_offset_global_ms"": 222559.171, ""actual_duration_ms"": 10377.774}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 222559.171, ""actual_onset_global_ms"": 222624.089, ""actual_offset_global_ms"": 222777.564, ""actual_duration_ms"": 153.475}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,2,2,practice,color,1779090311,95.764,2026-05-18T15:48:59.468,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,222818.676,222858.565,color,cue_color.wav,颜色,222979.971,500,223676.533,red,boat,red_boat,j,j,1,1844.827,226044.464,practice,,color,0.0,3071.976,correct,correct.wav,226071.961,150.0,226571.961,223418.676,224199.637,226044.464,3000,1844.827,226194.464,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 222818.676, ""actual_onset_global_ms"": 222858.565, ""actual_offset_global_ms"": 222946.614, ""actual_duration_ms"": 88.049}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 222918.676, ""actual_onset_global_ms"": 222972.488, ""actual_offset_global_ms"": 224185.275, ""actual_duration_ms"": 1212.787}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 223418.676, ""actual_onset_global_ms"": 224199.637, ""actual_offset_global_ms"": 226044.464, ""actual_duration_ms"": 1844.827}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 226044.464, ""actual_onset_global_ms"": 226099.619, ""actual_offset_global_ms"": 226235.456, ""actual_duration_ms"": 135.837}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,3,3,practice,color,1779090311,95.764,2026-05-18T15:49:02.881,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,226231.487,226256.874,color,cue_color.wav,颜色,226364.03,500,227060.592,blue,rabbit,blue_rabbit,s,s,1,3761.745,231402.501,practice,,color,0.0,5042.222,correct,correct.wav,231422.678,150.0,231922.678,226831.487,227640.756,231402.501,3000,3761.745,231552.501,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 226231.487, ""actual_onset_global_ms"": 226256.874, ""actual_offset_global_ms"": 226344.088, ""actual_duration_ms"": 87.214}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 226331.487, ""actual_onset_global_ms"": 226360.279, ""actual_offset_global_ms"": 227627.611, ""actual_duration_ms"": 1267.332}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 226831.487, ""actual_onset_global_ms"": 227640.756, ""actual_offset_global_ms"": 231402.501, ""actual_duration_ms"": 3761.745}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 231402.501, ""actual_onset_global_ms"": 231453.569, ""actual_offset_global_ms"": 231593.986, ""actual_duration_ms"": 140.417}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,4,practice,color,1779090311,95.764,2026-05-18T15:49:08.240,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,231589.699,231618.094,color,cue_color.wav,颜色,231722.773,500,232419.335,red,boat,red_boat,j,j,1,1452.153,234451.895,practice,,color,0.0,2732.589,correct,correct.wav,234483.51,150.0,234983.51,232189.699,232999.742,234451.895,3000,1452.153,234601.895,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 231589.699, ""actual_onset_global_ms"": 231618.094, ""actual_offset_global_ms"": 231701.58, ""actual_duration_ms"": 83.486}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 231689.699, ""actual_onset_global_ms"": 231719.306, ""actual_offset_global_ms"": 232978.706, ""actual_duration_ms"": 1259.4}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 232189.699, ""actual_onset_global_ms"": 232999.742, ""actual_offset_global_ms"": 234451.895, ""actual_duration_ms"": 1452.153}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 234451.895, ""actual_onset_global_ms"": 234512.285, ""actual_offset_global_ms"": 234649.797, ""actual_duration_ms"": 137.512}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,5,practice,color,1779090311,95.764,2026-05-18T15:49:11.295,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,234645.597,234670.703,color,cue_color.wav,颜色,234776.618,500,235473.18,blue,boat,blue_boat,s,s,1,1174.827,237234.128,practice,,color,0.0,2460.932,correct,correct.wav,237262.702,150.0,237762.702,235245.597,236059.301,237234.128,3000,1174.827,237384.128,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 234645.597, ""actual_onset_global_ms"": 234670.703, ""actual_offset_global_ms"": 234757.708, ""actual_duration_ms"": 87.005}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 234745.597, ""actual_onset_global_ms"": 234773.196, ""actual_offset_global_ms"": 236045.732, ""actual_duration_ms"": 1272.536}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 235245.597, ""actual_onset_global_ms"": 236059.301, ""actual_offset_global_ms"": 237234.128, ""actual_duration_ms"": 1174.827}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 237234.128, ""actual_onset_global_ms"": 237285.425, ""actual_offset_global_ms"": 237437.788, ""actual_duration_ms"": 152.363}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,6,practice,color,1779090311,95.764,2026-05-18T15:49:14.083,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,237433.149,237457.346,color,cue_color.wav,颜色,237588.949,500,238285.511,blue,rabbit,blue_rabbit,s,s,1,6659.767,245615.552,practice,,color,0.0,8030.725,correct,correct.wav,245632.962,150.0,246132.962,238033.149,238955.785,245615.552,3000,6659.767,245765.552,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 237433.149, ""actual_onset_global_ms"": 237457.346, ""actual_offset_global_ms"": 237568.484, ""actual_duration_ms"": 111.138}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 237533.149, ""actual_onset_global_ms"": 237584.827, ""actual_offset_global_ms"": 238943.158, ""actual_duration_ms"": 1358.331}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 238033.149, ""actual_onset_global_ms"": 238955.785, ""actual_offset_global_ms"": 245615.552, ""actual_duration_ms"": 6659.767}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 245615.552, ""actual_onset_global_ms"": 245662.247, ""actual_offset_global_ms"": 245795.533, ""actual_duration_ms"": 133.286}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,7,practice,shape,1779090311,95.764,2026-05-18T15:49:28.045,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,251394.833,251436.736,shape,cue_shape.wav,形状,251537.721,500,252303.971,red,boat,red_boat,j,s,0,9527.258,262368.91,practice,,shape,0.0,10835.25,incorrect,incorrect.wav,262386.146,150.0,262886.146,251994.833,252841.652,262368.91,3000,9527.258,262518.91,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 251394.833, ""actual_onset_global_ms"": 251436.736, ""actual_offset_global_ms"": 251511.023, ""actual_duration_ms"": 74.287}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 251494.833, ""actual_onset_global_ms"": 251533.66, ""actual_offset_global_ms"": 252826.98, ""actual_duration_ms"": 1293.32}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 251994.833, ""actual_onset_global_ms"": 252841.652, ""actual_offset_global_ms"": 262368.91, ""actual_duration_ms"": 9527.258}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 262368.91, ""actual_onset_global_ms"": 262431.379, ""actual_offset_global_ms"": 262568.386, ""actual_duration_ms"": 137.007}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,2,8,practice,shape,1779090311,95.764,2026-05-18T15:49:39.218,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,262568.045,262598.198,shape,cue_shape.wav,形状,262707.242,500,263473.492,blue,rabbit,blue_rabbit,s,j,0,1256.297,265304.785,practice,,shape,0.0,2602.607,incorrect,incorrect.wav,265332.006,150.0,265832.006,263168.045,264048.488,265304.785,3000,1256.297,265454.785,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 262568.045, ""actual_onset_global_ms"": 262598.198, ""actual_offset_global_ms"": 262681.707, ""actual_duration_ms"": 83.509}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 262668.045, ""actual_onset_global_ms"": 262702.178, ""actual_offset_global_ms"": 264028.55, ""actual_duration_ms"": 1326.372}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 263168.045, ""actual_onset_global_ms"": 264048.488, ""actual_offset_global_ms"": 265304.785, ""actual_duration_ms"": 1256.297}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 265304.785, ""actual_onset_global_ms"": 265356.705, ""actual_offset_global_ms"": 265515.928, ""actual_duration_ms"": 159.223}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,3,9,practice,shape,1779090311,95.764,2026-05-18T15:49:42.162,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,265511.466,265537.531,shape,cue_shape.wav,形状,265651.156,500,266417.406,red,rabbit,red_rabbit,s,j,0,3651.986,270745.537,practice,,shape,0.0,5099.619,incorrect,incorrect.wav,270779.08,150.0,271279.08,266111.466,267093.551,270745.537,3000,3651.986,270895.537,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 265511.466, ""actual_onset_global_ms"": 265537.531, ""actual_offset_global_ms"": 265627.786, ""actual_duration_ms"": 90.255}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 265611.466, ""actual_onset_global_ms"": 265645.918, ""actual_offset_global_ms"": 267079.37, ""actual_duration_ms"": 1433.452}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 266111.466, ""actual_onset_global_ms"": 267093.551, ""actual_offset_global_ms"": 270745.537, ""actual_duration_ms"": 3651.986}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 270745.537, ""actual_onset_global_ms"": 270809.846, ""actual_offset_global_ms"": 270956.091, ""actual_duration_ms"": 146.245}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,4,10,practice,shape,1779090311,95.764,2026-05-18T15:49:47.602,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,270951.6,270975.182,shape,cue_shape.wav,形状,271101.102,500,271867.352,blue,rabbit,blue_rabbit,s,j,0,5990.621,278457.047,practice,,shape,0.0,7359.991,incorrect,incorrect.wav,278474.909,150.0,278974.909,271551.6,272466.426,278457.047,3000,5990.621,278607.047,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 270951.6, ""actual_onset_global_ms"": 270975.182, ""actual_offset_global_ms"": 271082.196, ""actual_duration_ms"": 107.014}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 271051.6, ""actual_onset_global_ms"": 271097.056, ""actual_offset_global_ms"": 272451.55, ""actual_duration_ms"": 1354.494}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 271551.6, ""actual_onset_global_ms"": 272466.426, ""actual_offset_global_ms"": 278457.047, ""actual_duration_ms"": 5990.621}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 278457.047, ""actual_onset_global_ms"": 278507.009, ""actual_offset_global_ms"": 278650.483, ""actual_duration_ms"": 143.474}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,5,11,practice,shape,1779090311,95.764,2026-05-18T15:49:55.298,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,278648.288,278673.066,shape,cue_shape.wav,形状,278794.547,500,279560.797,blue,boat,blue_boat,j,s,0,1238.921,281382.065,practice,,shape,0.0,2592.05,incorrect,incorrect.wav,281406.149,150.0,281906.149,279248.288,280143.144,281382.065,3000,1238.921,281532.065,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 278648.288, ""actual_onset_global_ms"": 278673.066, ""actual_offset_global_ms"": 278772.047, ""actual_duration_ms"": 98.981}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 278748.288, ""actual_onset_global_ms"": 278790.015, ""actual_offset_global_ms"": 280121.919, ""actual_duration_ms"": 1331.904}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 279248.288, ""actual_onset_global_ms"": 280143.144, ""actual_offset_global_ms"": 281382.065, ""actual_duration_ms"": 1238.921}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 281382.065, ""actual_onset_global_ms"": 281430.781, ""actual_offset_global_ms"": 281566.578, ""actual_duration_ms"": 135.797}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,6,12,practice,shape,1779090311,95.764,2026-05-18T15:49:58.213,0,0,0,1,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,281562.709,281588.375,shape,cue_shape.wav,形状,281738.38,500,282504.63,red,boat,red_boat,j,s,0,3176.358,286359.497,practice,,shape,0.0,4629.42,incorrect,incorrect.wav,286393.968,150.0,286893.968,282162.709,283183.139,286359.497,3000,3176.358,286509.497,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 281562.709, ""actual_onset_global_ms"": 281588.375, ""actual_offset_global_ms"": 281699.898, ""actual_duration_ms"": 111.523}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 281662.709, ""actual_onset_global_ms"": 281730.077, ""actual_offset_global_ms"": 283169.189, ""actual_duration_ms"": 1439.112}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 282162.709, ""actual_onset_global_ms"": 283183.139, ""actual_offset_global_ms"": 286359.497, ""actual_duration_ms"": 3176.358}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 286359.497, ""actual_onset_global_ms"": 286422.615, ""actual_offset_global_ms"": 286567.402, ""actual_duration_ms"": 144.787}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,1,13,practice,color,1779090311,95.764,2026-05-18T15:50:11.464,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,294814.757,294854.268,color,cue_color.wav,颜色,294961.204,500,295657.767,red,rabbit,red_rabbit,j,j,1,7386.835,303606.123,practice,,color,1.0,8652.144,correct,correct.wav,303617.71,150.0,304117.71,295414.757,296219.288,303606.123,3000,7386.835,303756.123,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 294814.757, ""actual_onset_global_ms"": 294854.268, ""actual_offset_global_ms"": 294926.984, ""actual_duration_ms"": 72.716}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 294914.757, ""actual_onset_global_ms"": 294953.979, ""actual_offset_global_ms"": 296205.98, ""actual_duration_ms"": 1252.001}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 295414.757, ""actual_onset_global_ms"": 296219.288, ""actual_offset_global_ms"": 303606.123, ""actual_duration_ms"": 7386.835}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 303606.123, ""actual_onset_global_ms"": 303646.316, ""actual_offset_global_ms"": 303796.201, ""actual_duration_ms"": 149.885}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,2,14,practice,color,1779090311,95.764,2026-05-18T15:50:20.446,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,303796.412,303824.381,color,cue_color.wav,颜色,303947.936,500,304644.498,red,boat,red_boat,j,j,1,1965.189,307182.159,practice,,color,1.0,3242.114,correct,correct.wav,307199.024,150.0,307699.024,304396.412,305216.97,307182.159,3000,1965.189,307332.159,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 303796.412, ""actual_onset_global_ms"": 303824.381, ""actual_offset_global_ms"": 303923.088, ""actual_duration_ms"": 98.707}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 303896.412, ""actual_onset_global_ms"": 303940.045, ""actual_offset_global_ms"": 305201.262, ""actual_duration_ms"": 1261.217}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 304396.412, ""actual_onset_global_ms"": 305216.97, ""actual_offset_global_ms"": 307182.159, ""actual_duration_ms"": 1965.189}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 307182.159, ""actual_onset_global_ms"": 307228.956, ""actual_offset_global_ms"": 307381.428, ""actual_duration_ms"": 152.472}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,3,15,practice,color,1779090311,95.764,2026-05-18T15:50:24.031,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,307380.942,307413.144,color,cue_color.wav,颜色,307545.124,500,308241.687,red,boat,red_boat,j,j,1,860.07,309611.362,practice,,color,1.0,2071.11,correct,correct.wav,309622.583,150.0,310122.583,307980.942,308751.292,309611.362,3000,860.07,309761.362,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 307380.942, ""actual_onset_global_ms"": 307413.144, ""actual_offset_global_ms"": 307519.088, ""actual_duration_ms"": 105.944}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 307480.942, ""actual_onset_global_ms"": 307540.252, ""actual_offset_global_ms"": 308736.97, ""actual_duration_ms"": 1196.718}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 307980.942, ""actual_onset_global_ms"": 308751.292, ""actual_offset_global_ms"": 309611.362, ""actual_duration_ms"": 860.07}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 309611.362, ""actual_onset_global_ms"": 309644.901, ""actual_offset_global_ms"": 309792.964, ""actual_duration_ms"": 148.063}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,4,16,practice,color,1779090311,95.764,2026-05-18T15:50:26.439,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,309789.234,309812.205,color,cue_color.wav,颜色,309937.021,500,310633.584,blue,rabbit,blue_rabbit,s,s,1,1584.943,312825.206,practice,,color,1.0,2892.283,correct,correct.wav,312860.363,150.0,313360.363,310389.234,311240.263,312825.206,3000,1584.943,312975.206,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 309789.234, ""actual_onset_global_ms"": 309812.205, ""actual_offset_global_ms"": 309918.662, ""actual_duration_ms"": 106.457}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 309889.234, ""actual_onset_global_ms"": 309932.923, ""actual_offset_global_ms"": 311219.053, ""actual_duration_ms"": 1286.13}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 310389.234, ""actual_onset_global_ms"": 311240.263, ""actual_offset_global_ms"": 312825.206, ""actual_duration_ms"": 1584.943}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 312825.206, ""actual_onset_global_ms"": 312890.193, ""actual_offset_global_ms"": 313037.945, ""actual_duration_ms"": 147.752}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,5,17,practice,color,1779090311,95.764,2026-05-18T15:50:29.685,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,313034.255,313062.614,color,cue_color.wav,颜色,313169.802,500,313866.365,blue,boat,blue_boat,s,j,0,1034.062,315469.312,practice,,color,1.0,2303.547,incorrect,incorrect.wav,315495.256,150.0,315995.256,313634.255,314435.25,315469.312,3000,1034.062,315619.312,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 313034.255, ""actual_onset_global_ms"": 313062.614, ""actual_offset_global_ms"": 313151.462, ""actual_duration_ms"": 88.848}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 313134.255, ""actual_onset_global_ms"": 313165.765, ""actual_offset_global_ms"": 314414.451, ""actual_duration_ms"": 1248.686}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 313634.255, ""actual_onset_global_ms"": 314435.25, ""actual_offset_global_ms"": 315469.312, ""actual_duration_ms"": 1034.062}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 315469.312, ""actual_onset_global_ms"": 315518.324, ""actual_offset_global_ms"": 315669.271, ""actual_duration_ms"": 150.947}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,pre_switch_practice,practice,1,6,18,practice,color,1779090311,95.764,2026-05-18T15:50:32.315,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,315665.008,315687.923,color,cue_color.wav,颜色,315814.976,500,316511.539,blue,rabbit,blue_rabbit,s,s,1,1480.255,318617.455,practice,,color,1.0,2806.157,correct,correct.wav,318634.166,150.0,319134.166,316265.008,317137.2,318617.455,3000,1480.255,318767.455,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 315665.008, ""actual_onset_global_ms"": 315687.923, ""actual_offset_global_ms"": 315795.418, ""actual_duration_ms"": 107.495}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 315765.008, ""actual_onset_global_ms"": 315811.298, ""actual_offset_global_ms"": 317123.116, ""actual_duration_ms"": 1311.818}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 316265.008, ""actual_onset_global_ms"": 317137.2, ""actual_offset_global_ms"": 318617.455, ""actual_duration_ms"": 1480.255}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 318617.455, ""actual_onset_global_ms"": 318658.408, ""actual_offset_global_ms"": 318814.69, ""actual_duration_ms"": 156.282}]"
031,031_T1_20260518_154511,Control,T1,standard,hci_substudy_v2,1,telemetry_v4,dccs,2,post_switch_practice,practice,2,1,19,practice,shape,1779090311,95.764,2026-05-18T15:50:40.596,0,0,0,2,0,none,,,0,0,none,0.0,0,0,0,,,0,none,none,0,323946.814,323977.557,shape,cue_shape.wav,形状,324096.632,500,324862.882,blue,rabbit,blue_rabbit,s,s,1,15172.124,340507.823,practice,,shape,1.0,16417.835,correct,correct.wav,340524.498,150.0,341024.498,324546.814,325335.699,340507.823,3000,15172.124,340657.823,"[{""stage_name"": ""fixation"", ""planned_duration_ms"": 100, ""intended_onset_ms"": 323946.814, ""actual_onset_global_ms"": 323977.557, ""actual_offset_global_ms"": 324059.758, ""actual_duration_ms"": 82.201}, {""stage_name"": ""cue"", ""planned_duration_ms"": 500, ""intended_onset_ms"": 324046.814, ""actual_onset_global_ms"": 324089.988, ""actual_offset_global_ms"": 325320.767, ""actual_duration_ms"": 1230.779}, {""stage_name"": ""stimulus"", ""planned_duration_ms"": 3000, ""intended_onset_ms"": 324546.814, ""actual_onset_global_ms"": 325335.699, ""actual_offset_global_ms"": 340507.823, ""actual_duration_ms"": 15172.124}, {""stage_name"": ""feedback"", ""planned_duration_ms"": 150, ""intended_onset_ms"": 340507.823, ""actual_onset_global_ms"": 340554.496, ""actual_offset_global_ms"": 340687.09, ""actual_duration_ms"": 132.594}]"
